serial_name,gunpla_id,model_id,part_types,parts_count,primary_ch_archive,has_ch_archive,ch_archives,source_tables
GNX-609T,11411,11122,short_weapon,2,,no,,table_short_weapon.etws
GNX-609T,11411,11508,short_weapon,2,,no,,table_short_weapon.etws
GNX-609T,11411,12164,shield,2,,no,,table_shield.ets
GNR-101A,11412,11412,head; body; arms; legs; backpack,10,ch/11412.arc,yes,ch/11412.arc; ch/11412_mot.arc; ch/11412_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNR-101A,11412,10214,long_weapon,1,,no,,table_long_weapon.etwl
AGE-1T,11500,11500,body; arms; legs,6,ch/11500.arc,yes,ch/11500.arc; ch/11500_mot.arc; ch/11500_vfx.arc,table_body.etb; table_arms.eta; table_leg.etl
AGE-1T,11500,12212,head; backpack,4,ch/12212.arc,yes,ch/12212.arc; ch/12212_vfx.arc,table_head.eth; table_backpack.etbp
ovv-f,11504,11504,head; body; arms; legs; backpack,15,ch/11504.arc,yes,ch/11504.arc; ch/11504_mot.arc; ch/11504_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RGM-96X,11608,11608,head; body; arms; legs; backpack,10,ch/11608.arc,yes,ch/11608.arc; ch/11608_mot.arc; ch/11608_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RGM-96X,11608,10412,long_weapon,2,,no,,table_long_weapon.etwl
RGM-96X,11609,11609,body; arms; legs; backpack,12,ch/11609.arc,yes,ch/11609.arc; ch/11609_mot.arc; ch/11609_vfx.arc,table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RGM-96X,11609,11608,head,3,ch/11608.arc,yes,ch/11608.arc; ch/11608_mot.arc; ch/11608_vfx.arc,table_head.eth
RGM-96X,11609,10413,long_weapon,3,,no,,table_long_weapon.etwl
RGM-89S,11610,11610,head; body; arms; legs; backpack,20,ch/11610.arc,yes,ch/11610.arc; ch/11610_mot.arc; ch/11610_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RGM-89S,11610,10146,long_weapon,4,,no,,table_long_weapon.etwl
RGM-89S,11610,10615,long_weapon,4,,no,,table_long_weapon.etwl
AMX-009,11611,11611,head; body; arms; legs; backpack,10,ch/11611.arc,yes,ch/11611.arc; ch/11611_mot.arc; ch/11611_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-009,11611,10616,long_weapon,2,,no,,table_long_weapon.etwl
AMX-009,11611,11306,short_weapon,2,,no,,table_short_weapon.etws
GPB-04B,11900,11900,head; body; arms; legs; backpack,15,ch/11900.arc,yes,ch/11900.arc; ch/11900_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
YMS-15,12100,12100,head; body; arms; legs; backpack,10,ch/12100.arc,yes,ch/12100.arc; ch/12100_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
YMS-15,12100,11126,short_weapon,2,,no,,table_short_weapon.etws
YMS-15,12100,12177,shield,2,,no,,table_shield.ets
EMS-10,12101,12101,head; body; arms; legs; backpack,15,ch/12101.arc,yes,ch/12101.arc; ch/12101_mot.arc; ch/12101_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
EMS-10,12101,10325,long_weapon,3,,no,,table_long_weapon.etwl
EMS-10,12101,11002,shield,3,,no,,table_shield.ets
EMS-10,12102,12101,body; arms; legs; backpack,8,ch/12101.arc,yes,ch/12101.arc; ch/12101_mot.arc; ch/12101_vfx.arc,table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
EMS-10,12102,12102,head,2,ch/12102.arc,yes,ch/12102.arc; ch/12102_mot.arc; ch/12102_vfx.arc,table_head.eth
EMS-10,12102,11002,shield,2,,no,,table_shield.ets
MS-14A,12105,12105,head; body; arms; legs; backpack,10,ch/12105.arc,yes,ch/12105.arc; ch/12105_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-14A,12105,10106,long_weapon,2,ch/10106.arc,yes,ch/10106.arc; ch/10106_vfx.arc,table_long_weapon.etwl
RMS-099,12110,12110,head; body; arms; legs; backpack,15,ch/12110.arc,yes,ch/12110.arc; ch/12110_mot.arc; ch/12110_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PMX-001,12111,12111,head; body; arms; legs; backpack,25,ch/12111.arc,yes,ch/12111.arc; ch/12111_mot.arc; ch/12111_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PMX-001,12111,12178,shield,4,,no,,table_shield.ets
AMX-014,12120,12120,head; body; arms; legs; backpack,20,ch/12120.arc,yes,ch/12120.arc; ch/12120_mot.arc; ch/12120_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-014,12120,10170,long_weapon,4,,no,,table_long_weapon.etwl
MMS-01,12125,12125,head; body; arms; legs; backpack,15,ch/12125.arc,yes,ch/12125.arc; ch/12125_mot.arc; ch/12125_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MMS-01,12125,10328,long_weapon,3,,no,,table_long_weapon.etwl
MMS-01,12125,10509,long_weapon,2,,no,,table_long_weapon.etwl
MMS-01,12125,10619,long_weapon,4,,no,,table_long_weapon.etwl
MMS-01,12126,12125,head; body; legs; backpack,8,ch/12125.arc,yes,ch/12125.arc; ch/12125_mot.arc; ch/12125_vfx.arc,table_head.eth; table_body.etb; table_leg.etl; table_backpack.etbp
MMS-01,12126,12126,arms,2,ch/12126.arc,yes,ch/12126.arc; ch/12126_mot.arc; ch/12126_vfx.arc,table_arms.eta
MRC-F20,12130,12130,head; body; arms; legs; backpack,15,ch/12130.arc,yes,ch/12130.arc; ch/12130_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MRC-F20,12130,10171,long_weapon,3,,no,,table_long_weapon.etwl
MRC-F20,12130,11309,short_weapon,2,,no,,table_short_weapon.etws
AMX-109,12132,12132,head; body; arms; legs,8,ch/12132.arc,yes,ch/12132.arc; ch/12132_mot.arc; ch/12132_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
RX-160S,12141,12141,head; body; arms; legs; backpack,20,ch/12141.arc,yes,ch/12141.arc; ch/12141_mot.arc; ch/12141_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSM-04G,12142,12142,head; body; arms; legs; backpack,15,ch/12142.arc,yes,ch/12142.arc; ch/12142_mot.arc; ch/12142_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-08,12160,12160,head; body; arms; legs; backpack,20,ch/12160.arc,yes,ch/12160.arc; ch/12160_mot.arc; ch/12160_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-08,12160,10329,long_weapon,4,,no,,table_long_weapon.etwl
ASW-G-08,12160,11130,short_weapon,4,,no,,table_short_weapon.etws
ASW-G-08,12160,11514,short_weapon,4,,no,,table_short_weapon.etws
ASW-G-11,12201,12201,head; body; arms; legs; backpack,15,ch/12201.arc,yes,ch/12201.arc; ch/12201_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-11,12201,10422,long_weapon,2,,no,,table_long_weapon.etwl
ASW-G-11,12201,11310,short_weapon,2,,no,,table_short_weapon.etws
ASW-G-66,12203,12203,head; body; arms; legs; backpack,10,ch/12203.arc,yes,ch/12203.arc; ch/12203_mot.arc; ch/12203_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-66,12203,11515,short_weapon,2,,no,,table_short_weapon.etws
AGE-1,12212,12212,head; body; arms; legs; backpack,15,ch/12212.arc,yes,ch/12212.arc; ch/12212_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AGE-1,12212,10177,long_weapon,2,,no,,table_long_weapon.etwl
AGE-1,12212,12250,shield,2,ch/12250.arc,yes,ch/12250.arc; ch/12250_mot.arc; ch/12250_vfx.arc,table_shield.ets
GF13-009NF,12214,12214,head; body; arms; legs; backpack,15,ch/12214.arc,yes,ch/12214.arc; ch/12214_mot.arc; ch/12214_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GF13-009NF,12214,11131,short_weapon,3,,no,,table_short_weapon.etws
GF13-009NF,12214,11002,shield,3,,no,,table_shield.ets
MW-01,12215,12215,head; body; arms; legs; backpack,10,ch/12215.arc,yes,ch/12215.arc; ch/12215_mot.arc; ch/12215_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MW-01,12215,12253,shield,2,ch/12253.arc,yes,ch/12253.arc; ch/12253_mot.arc; ch/12253_vfx.arc,table_shield.ets
GAT-X303,12216,12216,head; body; arms; legs; backpack,10,ch/12216.arc,yes,ch/12216.arc; ch/12216_mot.arc; ch/12216_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GAT-X303,12216,10178,long_weapon,2,,no,,table_long_weapon.etwl
GAT-X303,12216,12254,shield,2,ch/12254.arc,yes,ch/12254.arc; ch/12254_mot.arc; ch/12254_vfx.arc,table_shield.ets
GAT-X103,12217,12217,head; body; arms; legs; backpack,20,ch/12217.arc,yes,ch/12217.arc; ch/12217_mot.arc; ch/12217_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GAT-X103,12217,10332,long_weapon,4,,no,,table_long_weapon.etwl
GPB-X80-30F,19003,12221,head; body; legs; backpack,4,ch/12221.arc,yes,ch/12221.arc; ch/12221_mot.arc; ch/12221_vfx.arc,table_head.eth; table_body.etb; table_leg.etl; table_backpack.etbp
GPB-X80-30F,19003,19403,arms,1,ch/19403.arc,yes,ch/19403.arc; ch/19403_mot.arc; ch/19403_vfx.arc,table_arms.eta
GPB-X80-30F,19003,12273,shield,1,ch/12273.arc,yes,ch/12273.arc; ch/12273_mot.arc; ch/12273_vfx.arc,table_shield.ets
GPB-X80-30F,12221,12221,head; body; legs; backpack,16,ch/12221.arc,yes,ch/12221.arc; ch/12221_mot.arc; ch/12221_vfx.arc,table_head.eth; table_body.etb; table_leg.etl; table_backpack.etbp
GPB-X80-30F,12221,19403,arms,4,ch/19403.arc,yes,ch/19403.arc; ch/19403_mot.arc; ch/19403_vfx.arc,table_arms.eta
GPB-X80-30F,12221,10180,long_weapon,5,,no,,table_long_weapon.etwl
GPB-X80-30F,12221,11132,short_weapon,5,,no,,table_short_weapon.etws
GPB-X80-30F,12221,12256,shield,2,ch/12256.arc,yes,ch/12256.arc; ch/12256_mot.arc; ch/12256_vfx.arc,table_shield.ets
GPB-X80-30F,12221,12257,shield,2,,no,,table_shield.ets
GPB-X80-30F,12221,12273,shield,4,ch/12273.arc,yes,ch/12273.arc; ch/12273_mot.arc; ch/12273_vfx.arc,table_shield.ets
XXXG-01D,12258,12258,head; body; arms; legs; backpack,20,ch/12258.arc,yes,ch/12258.arc; ch/12258_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-01D,12258,11313,short_weapon,4,,no,,table_short_weapon.etws
XXXG-01D,12258,12266,shield,4,ch/12266.arc,yes,ch/12266.arc; ch/12266_mot.arc; ch/12266_vfx.arc,table_shield.ets
XXXG-01H,12259,12259,head; body; arms; legs; backpack,20,ch/12259.arc,yes,ch/12259.arc; ch/12259_mot.arc; ch/12259_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-01H,12259,10510,long_weapon,2,,no,,table_long_weapon.etwl
XXXG-01H,12259,11002,shield,2,,no,,table_shield.ets
XXXG-01SR,12260,12260,head; body; arms; legs; backpack,5,ch/12260.arc,yes,ch/12260.arc; ch/12260_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-01SR,12260,10424,long_weapon,1,,no,,table_long_weapon.etwl
XXXG-01SR,12260,11248,short_weapon,1,,no,,table_short_weapon.etws
XXXG-01SR,12260,12268,shield,1,ch/12268.arc,yes,ch/12268.arc; ch/12268_mot.arc; ch/12268_vfx.arc,table_shield.ets
XXXG-01SR,19260,12260,head; body; arms; legs; backpack,5,ch/12260.arc,yes,ch/12260.arc; ch/12260_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-01SR,19260,10424,long_weapon,1,,no,,table_long_weapon.etwl
XXXG-01SR,19260,12268,shield,1,ch/12268.arc,yes,ch/12268.arc; ch/12268_mot.arc; ch/12268_vfx.arc,table_shield.ets
<REPT 0>,12262,12262,head; body; arms; legs; backpack,20,ch/12262.arc,yes,ch/12262.arc; ch/12262_mot.arc; ch/12262_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 0>,12262,11249,short_weapon,2,,no,,table_short_weapon.etws
<REPT 0>,12262,12267,shield,4,ch/12267.arc,yes,ch/12267.arc; ch/12267_mot.arc; ch/12267_vfx.arc,table_shield.ets
GNT-0000/FS,12263,11409,head; body; arms; legs,16,ch/11409.arc,yes,ch/11409.arc; ch/11409_mot.arc; ch/11409_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
GNT-0000/FS,12263,12263,backpack,4,ch/12263.arc,yes,ch/12263.arc; ch/12263_mot.arc; ch/12263_vfx.arc,table_backpack.etbp
GNT-0000/FS,12263,10190,long_weapon,2,,no,,table_long_weapon.etwl
GNT-0000/FS,12263,10216,long_weapon,2,,no,,table_long_weapon.etwl
GNT-0000/FS,12263,50049,long_weapon,2,,no,,table_long_weapon.etwl
GNT-0000/FS,12263,11142,short_weapon,2,,no,,table_short_weapon.etws
GNT-0000/FS,12263,11143,short_weapon,4,,no,,table_short_weapon.etws
GNT-0000/FS,12263,11247,short_weapon,2,,no,,table_short_weapon.etws
GNT-0000/FS,12263,11415,short_weapon,4,,no,,table_short_weapon.etws
GNT-0000/FS,12263,11715,short_weapon,2,,no,,table_short_weapon.etws
RX-93,12264,12264,head; body; arms; legs; backpack,20,ch/12264.arc,yes,ch/12264.arc; ch/12264_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-93,12264,10191,long_weapon,4,,no,,table_long_weapon.etwl
RX-93,12264,10621,long_weapon,4,,no,,table_long_weapon.etwl
RX-93,12264,11144,short_weapon,4,,no,,table_short_weapon.etws
RX-93,12264,12269,shield,4,ch/12269.arc,yes,ch/12269.arc; ch/12269_mot.arc; ch/12269_vfx.arc,table_shield.ets
Gundam Artemis,12265,12265,head; body; arms; legs; backpack,5,ch/12265.arc,yes,ch/12265.arc; ch/12265_mot.arc; ch/12265_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
Gundam Artemis,12265,10192,long_weapon,1,,no,,table_long_weapon.etwl
Gundam Artemis,12265,11416,short_weapon,1,,no,,table_short_weapon.etws
Gundam Artemis,12265,12274,shield,1,,no,,table_shield.ets
RX-78-2,90000,90000,head; body; arms; legs; backpack,5,ch/90000.arc,yes,ch/90000.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78-2,90000,90600,long_weapon,1,,no,,table_long_weapon.etwl
RX-78-2,90000,91101,short_weapon,1,,no,,table_short_weapon.etws
RX-78-2,90000,92100,shield,1,,no,,table_shield.ets
GAT-X105,90110,90110,head; body; arms; legs; backpack,5,ch/90110.arc,yes,ch/90110.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GAT-X105,90110,90107,long_weapon,1,,no,,table_long_weapon.etwl
GAT-X105,90110,91401,short_weapon,1,,no,,table_short_weapon.etws
GAT-X105,90110,92106,shield,1,,no,,table_shield.ets
RX-78-3,10001,10001,head; body; arms; legs; backpack,5,ch/10001.arc,yes,ch/10001.arc; ch/10001_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78-3,10001,10100,long_weapon,1,ch/10100.arc,yes,ch/10100.arc; ch/10100_vfx.arc,table_long_weapon.etwl
RX-78-3,10001,50050,long_weapon,1,,no,,table_long_weapon.etwl
RX-78-3,10001,40031,short_weapon,1,,no,,table_short_weapon.etws
RX-78-3,10001,12115,shield,1,ch/12115.arc,yes,ch/12115.arc; ch/12115_mot.arc; ch/12115_vfx.arc,table_shield.ets
RX-79[G],10002,10002,head; body; arms; legs; backpack,5,ch/10002.arc,yes,ch/10002.arc; ch/10002_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-79[G],10002,10101,long_weapon,1,ch/10101.arc,yes,ch/10101.arc; ch/10101_vfx.arc,table_long_weapon.etwl
RX-79[G],10002,10300,long_weapon,1,ch/10300.arc,yes,ch/10300.arc; ch/10300_mot.arc; ch/10300_vfx.arc,table_long_weapon.etwl
RX-79[G],10002,10400,long_weapon,1,ch/10400.arc,yes,ch/10400.arc; ch/10400_mot.arc; ch/10400_vfx.arc,table_long_weapon.etwl
RX-79[G],10002,10601,long_weapon,1,ch/10601.arc,yes,ch/10601.arc; ch/10601_vfx.arc,table_long_weapon.etwl
RX-79[G],10002,12128,shield,1,,no,,table_shield.ets
RX-79[G]Ez-8,10003,10003,head; body; arms; legs; backpack,10,ch/10003.arc,yes,ch/10003.arc; ch/10003_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-79[G]Ez-8,10003,10101,long_weapon,2,ch/10101.arc,yes,ch/10101.arc; ch/10101_vfx.arc,table_long_weapon.etwl
RX-79[G]Ez-8,10003,10400,long_weapon,2,ch/10400.arc,yes,ch/10400.arc; ch/10400_mot.arc; ch/10400_vfx.arc,table_long_weapon.etwl
RX-79[G]Ez-8,10003,12129,shield,2,,no,,table_shield.ets
RX-78GP01Fb,10006,10006,body; arms; legs; backpack,8,ch/10006.arc,yes,ch/10006.arc; ch/10006_mot.arc; ch/10006_vfx.arc,table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78GP01Fb,10006,10005,head,2,ch/10005.arc,yes,ch/10005.arc; ch/10005_vfx.arc,table_head.eth
RX-78GP02A,10007,10007,head; body; arms; legs; backpack,20,ch/10007.arc,yes,ch/10007.arc; ch/10007_mot.arc; ch/10007_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78GP02A,10007,10602,long_weapon,4,ch/10602.arc,yes,ch/10602.arc; ch/10602_mot.arc; ch/10602_vfx.arc,table_long_weapon.etwl
RX-78GP02A,10007,19104,short_weapon,2,,no,,table_short_weapon.etws
RX-78GP02A,10007,12132,shield,4,ch/12132.arc,yes,ch/12132.arc; ch/12132_mot.arc; ch/12132_vfx.arc,table_shield.ets
RX-78GP03S,10008,10008,head; body; arms; legs; backpack,10,ch/10008.arc,yes,ch/10008.arc; ch/10008_mot.arc; ch/10008_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78GP03S,10008,10603,long_weapon,2,ch/10603.arc,yes,ch/10603.arc; ch/10603_mot.arc; ch/10603_vfx.arc,table_long_weapon.etwl
RX-78GP03S,10008,12133,shield,2,,no,,table_shield.ets
MS-06R-1A,10019,10019,head; body; arms; legs; backpack,10,ch/10019.arc,yes,ch/10019.arc; ch/10019_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-06R-2,10020,10020,head; body; arms; legs; backpack,5,ch/10020.arc,yes,ch/10020.arc; ch/10020_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-06R-2,10020,10402,long_weapon,1,,no,,table_long_weapon.etwl
MS-06R-2,10020,10604,long_weapon,1,ch/10604.arc,yes,ch/10604.arc; ch/10604_mot.arc; ch/10604_vfx.arc,table_long_weapon.etwl
MS-06R-2,10020,11300,short_weapon,1,ch/11300.arc,yes,ch/11300.arc; ch/11300_mot.arc; ch/11300_vfx.arc,table_short_weapon.etws
MS-07B-3,10027,10027,head; body; arms; legs; backpack,10,ch/10027.arc,yes,ch/10027.arc; ch/10027_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-07B-3,10027,10500,long_weapon,2,ch/10500.arc,yes,ch/10500.arc; ch/10500_mot.arc; ch/10500_vfx.arc,table_long_weapon.etwl
MS-07B-3,10027,11102,short_weapon,2,ch/11102.arc,yes,ch/11102.arc; ch/11102_mot.arc; ch/11102_vfx.arc,table_short_weapon.etws
MS-07B-3,10027,11608,short_weapon,2,ch/11608.arc,yes,ch/11608.arc; ch/11608_mot.arc; ch/11608_vfx.arc,table_short_weapon.etws
MS-07B-3,10027,11002,shield,2,,no,,table_shield.ets
MS-14S,10028,10028,head; body; arms; legs; backpack,10,ch/10028.arc,yes,ch/10028.arc; ch/10028_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-14S,10028,10106,long_weapon,2,ch/10106.arc,yes,ch/10106.arc; ch/10106_vfx.arc,table_long_weapon.etwl
MS-14S,10028,11700,short_weapon,2,,no,,table_short_weapon.etws
MS-14S,10028,12135,shield,2,ch/12135.arc,yes,ch/12135.arc; ch/12135_mot.arc; ch/12135_vfx.arc,table_shield.ets
RX-79BD-1,10038,10038,head; body; arms; legs,8,ch/10038.arc,yes,ch/10038.arc; ch/10038_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
RX-79BD-1,10038,12137,shield,2,,no,,table_shield.ets
RX-79BD-2,10039,10039,head; body; arms; legs; backpack,10,ch/10039.arc,yes,ch/10039.arc; ch/10039_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-79BD-2,10039,10107,long_weapon,2,ch/10107.arc,yes,ch/10107.arc; ch/10107_mot.arc; ch/10107_vfx.arc,table_long_weapon.etwl
RX-79BD-2,10039,12138,shield,2,,no,,table_shield.ets
PMX-003,10107,10107,head; body; arms; legs; backpack,20,ch/10107.arc,yes,ch/10107.arc; ch/10107_mot.arc; ch/10107_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PMX-003,10107,10110,long_weapon,4,,no,,table_long_weapon.etwl
MSZ-010,10200,10200,head; body; arms; legs; backpack,10,ch/10200.arc,yes,ch/10200.arc; ch/10200_mot.arc; ch/10200_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSZ-010,10200,10111,long_weapon,2,,no,,table_long_weapon.etwl
MSZ-010,10200,11401,short_weapon,2,ch/11401.arc,yes,ch/11401.arc; ch/11401_mot.arc; ch/11401_vfx.arc,table_short_weapon.etws
MSZ-010,10200,11002,shield,2,,no,,table_shield.ets
RX-93,10300,10300,head; body; arms; legs; backpack,20,ch/10300.arc,yes,ch/10300.arc; ch/10300_mot.arc; ch/10300_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-93,10300,10112,long_weapon,4,,no,,table_long_weapon.etwl
RX-93,10300,10609,long_weapon,4,,no,,table_long_weapon.etwl
RX-93,10300,11106,short_weapon,4,ch/11106.arc,yes,ch/11106.arc; ch/11106_mot.arc; ch/11106_vfx.arc,table_short_weapon.etws
RX-93,10300,12106,shield,4,,no,,table_shield.ets
<REPT 9>,10301,10301,head; body; arms; legs; backpack,20,ch/10301.arc,yes,ch/10301.arc; ch/10301_mot.arc; ch/10301_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 9>,10301,11108,short_weapon,4,ch/11108.arc,yes,ch/11108.arc; ch/11108_mot.arc; ch/11108_vfx.arc,table_short_weapon.etws
<REPT 9>,10301,12107,shield,4,,no,,table_shield.ets
